date,restaurant_id,menu_item_id,predicted_quantity
2026-01-02,R09,M21,15.995967991275084
2026-01-02,R09,M22,15.397476747965104
2026-01-02,R09,M23,53.653405321012116
2026-01-02,R09,M24,36.983141415303436
2026-01-02,R09,M25,19.99925240455103
2026-01-02,R09,M26,15.686926849042774
2026-01-02,R09,M27,19.170974623650565
2026-01-02,R09,M28,21.874587583757375
2026-01-02,R09,M29,26.88334074793883
2026-01-02,R09,M30,22.613752899059982
2026-01-02,R09,M31,29.60211961067656
2026-01-02,R09,M32,25.011919992848725
2026-01-02,R09,M33,15.340885902760064
2026-01-02,R09,M34,32.07842385504086
2026-01-02,R09,M35,10.932966939763265
2026-01-02,R09,M36,11.481143201803699
2026-01-02,R09,M37,15.190566598939053
2026-01-02,R09,M38,13.852848643481467
2026-01-02,R09,M39,19.429485917582884
2026-01-02,R09,M40,13.66862897505284
2026-01-02,R09,M41,17.58513376117349
2026-01-02,R09,M42,21.619558642432256
2026-01-02,R09,M43,35.380833107879766
2026-01-02,R09,M44,29.311674575707094
2026-01-02,R09,M45,20.44780167401131
2026-01-02,R09,M46,28.67443880699818
2026-01-02,R09,M47,17.54016842520104
2026-01-02,R09,M48,14.177014775741284
2026-01-02,R09,M49,20.758434934810094
2026-01-02,R09,M50,18.41758584582031
2026-01-02,R10,M01,39.74265207900271
2026-01-02,R10,M02,28.726598389452242
2026-01-02,R10,M03,16.24939255251857
2026-01-02,R10,M04,45.16233496812166
2026-01-02,R10,M05,22.598241414010875
2026-01-02,R10,M06,19.566732232559016
2026-01-02,R10,M07,12.599394907897151
2026-01-02,R10,M08,13.11554367140308
2026-01-02,R10,M09,32.871448829947404
2026-01-02,R10,M10,25.595393236751537
2026-01-02,R10,M11,35.24715821895098
2026-01-02,R10,M12,23.177929737248974
2026-01-02,R10,M13,20.703353081283524
2026-01-02,R10,M14,15.826204619847072
2026-01-02,R10,M15,48.224024042558256
2026-01-02,R10,M16,33.02197563960107
2026-01-02,R10,M17,18.678685565928426
2026-01-02,R10,M18,15.868175018825255
2026-01-02,R10,M19,13.820176101404654
2026-01-02,R10,M20,8.309591542721108
2026-01-02,R10,M21,14.879236672051436
2026-01-02,R10,M22,13.803560025820783
2026-01-02,R10,M23,50.38521524386544
2026-01-02,R10,M24,32.733143126192395
2026-01-02,R10,M25,19.54856997990032
2026-01-02,R10,M26,15.124256821042536
2026-01-02,R10,M27,17.43976578123448
2026-01-02,R10,M28,19.21741495808221
2026-01-02,R10,M29,23.55257911669699
2026-01-02,R10,M30,20.804985173557743
2026-01-02,R10,M31,25.741666423442613
2026-01-02,R10,M32,22.591612557429315
2026-01-02,R10,M33,14.825872205248846
2026-01-02,R10,M34,27.486209968876615
2026-01-02,R10,M35,9.403252862474725
2026-01-02,R10,M36,12.137456358596946
2026-01-02,R10,M37,14.529866038864022
2026-01-02,R10,M38,13.654629365798883
2026-01-02,R10,M39,12.440746507176378
2026-01-02,R10,M40,12.345864225439504
2026-01-02,R10,M41,18.496440216658172
2026-01-02,R10,M42,18.769256396102993
2026-01-02,R10,M43,33.11257861977426
2026-01-02,R10,M44,25.88152547666887
2026-01-02,R10,M45,21.132121722772485
2026-01-02,R10,M46,25.823658029536382
2026-01-02,R10,M47,17.222869891414394
2026-01-02,R10,M48,15.403617477037397
2026-01-02,R10,M49,19.127091897977166
2026-01-02,R10,M50,17.15117794637893
2026-01-02,R11,M01,40.80407670495738
2026-01-02,R11,M02,29.40375147946942
2026-01-02,R11,M03,16.689249152435366
2026-01-02,R11,M04,21.07133330145879
2026-01-02,R11,M05,23.954703029459637
2026-01-02,R11,M06,18.751939354545453
2026-01-02,R11,M07,14.000910583558651
2026-01-02,R11,M08,12.88000826552367
2026-01-02,R11,M09,34.89810099740359
2026-01-02,R11,M10,31.10403109906185
2026-01-02,R11,M11,42.98263680102738
2026-01-02,R11,M12,23.33742107096181
2026-01-02,R11,M13,21.162802456536518
2026-01-02,R11,M14,18.04013750321955
2026-01-02,R11,M15,52.92221795731613
2026-01-02,R11,M16,31.296812523780673
2026-01-02,R11,M17,17.839627667871405
2026-01-02,R11,M18,16.960603436035154
2026-01-02,R11,M19,12.323934514025847
2026-01-02,R11,M20,9.324637998710031
2026-01-02,R11,M21,16.72300565379718
2026-01-02,R11,M22,44.80613609635638
2026-01-02,R11,M23,51.69983238957578
2026-01-02,R11,M24,34.49337608714575
2026-01-02,R11,M25,18.41096387781554
2026-01-02,R11,M26,15.511136969743408
2026-01-02,R11,M27,18.404118869887554
2026-01-02,R11,M28,19.26097015384409
2026-01-02,R11,M29,25.508938049004396
2026-01-02,R11,M30,21.03653375982783
2026-01-02,R11,M31,115.96605009500709
2026-01-02,R11,M32,22.65665905724603
2026-01-02,R11,M33,15.098342435622609
2026-01-02,R11,M34,30.179529906259408
2026-01-02,R11,M35,10.629510124177264
2026-01-02,R11,M36,12.822928553020917
2026-01-02,R11,M37,13.989800890388608
2026-01-02,R11,M38,14.651337134509275
2026-01-02,R11,M39,19.16692563314716
2026-01-02,R11,M40,13.93482535168526
2026-01-02,R11,M41,17.350730136410583
2026-01-02,R11,M42,21.497039643058354
2026-01-02,R11,M43,32.24926095739935
2026-01-02,R11,M44,27.99996060967293
2026-01-02,R11,M45,20.48177957949653
2026-01-02,R11,M46,28.340720821835266
2026-01-02,R11,M47,18.14734740879283
2026-01-02,R11,M48,13.352790186347463
2026-01-02,R11,M49,18.930161193805848
2026-01-02,R11,M50,15.534506893838604
2026-01-02,R12,M01,27.23174050963979
2026-01-02,R12,M02,20.220062420457626
2026-01-02,R12,M03,11.773697928851812
2026-01-02,R12,M04,13.449787801410794
2026-01-02,R12,M05,16.000686063136524
2026-01-02,R12,M06,13.164290038292247
2026-01-02,R12,M07,8.542967486879398
2026-01-02,R12,M08,9.430461488291233
2026-01-02,R12,M09,24.55090215960901
2026-01-02,R12,M10,17.434833682674963
2026-01-02,R12,M11,29.09014600384879
2026-01-02,R12,M12,16.150104058546855
2026-01-02,R12,M13,15.021590355499711
2026-01-02,R12,M14,10.842108533564799
2026-01-02,R12,M15,36.14054812712868
2026-01-02,R12,M16,23.422819855279823
2026-01-02,R12,M17,13.198347563112849
2026-01-02,R12,M18,12.15649351132269
2026-01-02,R12,M19,9.066465436795477
2026-01-02,R12,M20,6.220019922397
2026-01-02,R12,M21,10.468058395466459
2026-01-02,R12,M22,8.970428329650103
2026-01-02,R12,M23,32.9714363549039
2026-01-02,R12,M24,24.675524710894898
2026-01-02,R12,M25,12.17548303712377
2026-01-02,R12,M26,10.778600305267132
2026-01-02,R12,M27,11.801231028485867
2026-01-02,R12,M28,13.540188115235113
2026-01-02,R12,M29,17.390184401602436
2026-01-02,R12,M30,15.64240364534436
2026-01-02,R12,M31,18.421503520904512
2026-01-02,R12,M32,15.74179244941417
2026-01-02,R12,M33,11.93120102649052
2026-01-02,R12,M34,19.71618909077032
2026-01-02,R12,M35,7.05510138101676
2026-01-02,R12,M36,8.74296418495938
2026-01-02,R12,M37,11.688322389314532
2026-01-02,R12,M38,8.734598440437052
2026-01-02,R12,M39,12.504063878592454
2026-01-02,R12,M40,8.813549763182388
2026-01-02,R12,M41,11.937299817290114
2026-01-02,R12,M42,13.639721804352142
2026-01-02,R12,M43,22.35995991683935
2026-01-02,R12,M44,18.012220826231378
2026-01-02,R12,M45,14.014860912992281
2026-01-02,R12,M46,19.034349809619666
2026-01-02,R12,M47,11.362484688495998
2026-01-02,R12,M48,9.661283482764661
2026-01-02,R12,M49,12.59966828045926
2026-01-02,R12,M50,10.881000738897447
2026-01-02,R13,M01,30.704632135272856
2026-01-02,R13,M02,20.875008034851437
2026-01-02,R13,M03,12.357458769428453
2026-01-02,R13,M04,15.137639872895406
2026-01-02,R13,M05,16.06210637368525
2026-01-02,R13,M06,13.813225439941474
2026-01-02,R13,M07,10.345381267374856
2026-01-02,R13,M08,9.938021104335885
2026-01-02,R13,M09,24.682959383889948
2026-01-02,R13,M10,18.391800419619695
2026-01-02,R13,M11,30.561383516185355
2026-01-02,R13,M12,18.885400328437665
2026-01-02,R13,M13,15.838081109146959
2026-01-02,R13,M14,11.356740984116595
2026-01-02,R13,M15,36.42579537069035
2026-01-02,R13,M16,22.413529876461247
2026-01-02,R13,M17,13.938767196593991
2026-01-02,R13,M18,12.733152229876005
2026-01-02,R13,M19,9.586317631887065
2026-01-02,R13,M20,25.80291636578007
2026-01-02,R13,M21,11.842739726342826
2026-01-02,R13,M22,9.937553046112464
2026-01-02,R13,M23,38.41124841319864
2026-01-02,R13,M24,23.932784322640632
2026-01-02,R13,M25,14.132101714159313
2026-01-02,R13,M26,11.802088926606691
2026-01-02,R13,M27,13.46737899266999
2026-01-02,R13,M28,14.330135164356095
2026-01-02,R13,M29,17.736572561449602
2026-01-02,R13,M30,17.021895019602642
2026-01-02,R13,M31,20.906478530658173
2026-01-02,R13,M32,16.592890442558353
2026-01-02,R13,M33,11.50788422831536
2026-01-02,R13,M34,22.457696394454786
2026-01-02,R13,M35,8.19693600881622
2026-01-02,R13,M36,8.293714530590465
2026-01-02,R13,M37,10.244755366487523
2026-01-02,R13,M38,9.68767201415651
2026-01-02,R13,M39,12.700870513288981
2026-01-02,R13,M40,8.67795271429128
2026-01-02,R13,M41,12.254484028443418
2026-01-02,R13,M42,14.73690814083548
2026-01-02,R13,M43,23.385977794704942
2026-01-02,R13,M44,18.563854784198384
2026-01-02,R13,M45,15.02359641336194
2026-01-02,R13,M46,20.75208767492875
2026-01-02,R13,M47,12.821541988309095
2026-01-02,R13,M48,10.762134238388926
2026-01-02,R13,M49,13.534993218192094
2026-01-02,R13,M50,12.150316922105805
2026-01-02,R14,M01,30.915868088624368
2026-01-02,R14,M02,21.220152677246485
2026-01-02,R14,M03,12.654001922915533
2026-01-02,R14,M04,15.719117069210782
2026-01-02,R14,M05,18.20844703575118
2026-01-02,R14,M06,13.922771870616875
2026-01-02,R14,M07,35.384858223013254
2026-01-02,R14,M08,9.350454213767687
2026-01-02,R14,M09,28.22611974925646
2026-01-02,R14,M10,19.08411472361819
2026-01-02,R14,M11,29.185678203750868
2026-01-02,R14,M12,17.364987210314293
2026-01-02,R14,M13,15.153737381514532
2026-01-02,R14,M14,12.45805906073398
2026-01-02,R14,M15,37.72186604732132
2026-01-02,R14,M16,24.054693463847247
2026-01-02,R14,M17,14.003932418051077
2026-01-02,R14,M18,12.183119216488942
2026-01-02,R14,M19,10.0844772892656
2026-01-02,R14,M20,6.4351051476174215
2026-01-02,R14,M21,11.482865326663624
2026-01-02,R14,M22,10.817757526813368
2026-01-02,R14,M23,40.05721505926999
2026-01-02,R14,M24,25.201543049498905
2026-01-02,R14,M25,14.100920559131216
2026-01-02,R14,M26,12.62832482197771
2026-01-02,R14,M27,14.089691711121604
2026-01-02,R14,M28,14.040699772513776
2026-01-02,R14,M29,19.256606820895694
2026-01-02,R14,M30,14.865990491815483
2026-01-02,R14,M31,21.48435545485234
2026-01-02,R14,M32,16.872221020832566
2026-01-02,R14,M33,12.18765016324034
2026-01-02,R14,M34,83.02269763665939
2026-01-02,R14,M35,7.684150887603467
2026-01-02,R14,M36,9.753024566830145
2026-01-02,R14,M37,11.147896351192198
2026-01-02,R14,M38,10.699955800801884
2026-01-02,R14,M39,12.33090365792862
2026-01-02,R14,M40,9.178894041021179
2026-01-02,R14,M41,11.771242530974366
2026-01-02,R14,M42,14.58260287371509
2026-01-02,R14,M43,23.29749155667575
2026-01-02,R14,M44,20.079574528380068
2026-01-02,R14,M45,14.915491587270619
2026-01-02,R14,M46,21.968988056583537
2026-01-02,R14,M47,12.443248040551367
2026-01-02,R14,M48,11.07562199485392
2026-01-02,R14,M49,14.496974685593594
2026-01-02,R14,M50,12.810730067089272
2026-01-02,R15,M01,38.15135055294671
2026-01-02,R15,M02,27.10597983823272
2026-01-02,R15,M03,15.55634883679165
2026-01-02,R15,M04,18.574133289736437
2026-01-02,R15,M05,22.794387809654562
2026-01-02,R15,M06,17.700851297006874
2026-01-02,R15,M07,57.655055697393294
2026-01-02,R15,M08,11.869029580983307
2026-01-02,R15,M09,33.11091225723814
2026-01-02,R15,M10,24.575563637256113
2026-01-02,R15,M11,36.48103203388608
2026-01-02,R15,M12,21.22412827237748
2026-01-02,R15,M13,18.92109776939446
2026-01-02,R15,M14,14.189477832373896
2026-01-02,R15,M15,49.610629797416614
2026-01-02,R15,M16,31.247561282115527
2026-01-02,R15,M17,17.495663429578542
2026-01-02,R15,M18,15.019647334771548
2026-01-02,R15,M19,11.650199189580716
2026-01-02,R15,M20,8.207552254772592
2026-01-02,R15,M21,14.223760462376234
2026-01-02,R15,M22,12.398643422408346
2026-01-02,R15,M23,52.13491159723432
2026-01-02,R15,M24,32.57385787420216
2026-01-02,R15,M25,19.075046178800225
2026-01-02,R15,M26,15.385956255715513
2026-01-02,R15,M27,15.576471561621904
2026-01-02,R15,M28,18.037833817205613
2026-01-02,R15,M29,22.937711751492152
2026-01-02,R15,M30,20.153764564607613
2026-01-02,R15,M31,26.331988499716502
2026-01-02,R15,M32,20.70619624578792
2026-01-02,R15,M33,13.824180385289454
2026-01-02,R15,M34,30.553030007329255
2026-01-02,R15,M35,36.0087679769179
2026-01-02,R15,M36,12.218238783347882
2026-01-02,R15,M37,48.27841827621327
2026-01-02,R15,M38,13.056198420896365
2026-01-02,R15,M39,16.73999915314776
2026-01-02,R15,M40,11.368537532621431
2026-01-02,R15,M41,16.434470196258797
2026-01-02,R15,M42,19.393964964126283
2026-01-02,R15,M43,32.49242547092212
2026-01-02,R15,M44,25.429841283559252
2026-01-02,R15,M45,18.995256363337127
2026-01-02,R15,M46,26.567146343593638
2026-01-02,R15,M47,15.278889676528461
2026-01-02,R15,M48,13.717159747825722
2026-01-02,R15,M49,18.106022917529515
2026-01-02,R15,M50,15.380410413817525
2026-01-03,R01,M01,60.54027537662355
2026-01-03,R01,M02,40.32700597660392
2026-01-03,R01,M03,23.714764899142118
2026-01-03,R01,M04,28.199248732695505
2026-01-03,R01,M05,34.288048894562635
2026-01-03,R01,M06,27.872155110381645
2026-01-03,R01,M07,20.206760351868393
2026-01-03,R01,M08,18.616150073365926
2026-01-03,R01,M09,50.762993841952046
2026-01-03,R01,M10,38.57944089895579
2026-01-03,R01,M11,58.109005064491654
2026-01-03,R01,M12,34.61291873623321
2026-01-03,R01,M13,30.658324890514052
2026-01-03,R01,M14,22.15514762304555
2026-01-03,R01,M15,74.66337667266122
2026-01-03,R01,M16,43.06887270057725
2026-01-03,R01,M17,25.038940229966517
2026-01-03,R01,M18,24.098350114468033
2026-01-03,R01,M19,17.956312167474653
2026-01-03,R01,M20,13.674568032578478
2026-01-03,R01,M21,21.802050168169202
2026-01-03,R01,M22,18.471065448748085
2026-01-03,R01,M23,79.37834969627185
2026-01-03,R01,M24,46.07172794396782
2026-01-03,R01,M25,27.202007103688793
2026-01-03,R01,M26,22.137469522793165
2026-01-03,R01,M27,23.78901626584901
2026-01-03,R01,M28,26.046151476927196
2026-01-03,R01,M29,36.28502991547635
2026-01-03,R01,M30,29.580678656977152
2026-01-03,R01,M31,39.57208653981505
2026-01-03,R01,M32,30.028331840952276
2026-01-03,R01,M33,20.650195363280623
2026-01-03,R01,M34,42.02507122206179
2026-01-03,R01,M35,14.302946624795293
2026-01-03,R01,M36,16.253458043962336
2026-01-03,R01,M37,19.85246130895103
2026-01-03,R01,M38,18.27294872309387
2026-01-03,R01,M39,25.04555722703006
2026-01-03,R01,M40,16.574531411295105
2026-01-03,R01,M41,24.18660209358961
2026-01-03,R01,M42,27.03264896774191
2026-01-03,R01,M43,46.93137162014774
2026-01-03,R01,M44,36.39008176865693
2026-01-03,R01,M45,30.41730773415514
2026-01-03,R01,M46,39.992856583425834
2026-01-03,R01,M47,21.959045136959922
2026-01-03,R01,M48,18.824689335316837
2026-01-03,R01,M49,30.061502569666345
2026-01-03,R01,M50,21.266334620513284
2026-01-03,R02,M01,45.87416420238665
2026-01-03,R02,M02,30.8621927635606
2026-01-03,R02,M03,18.431964624178242
2026-01-03,R02,M04,22.62824459886978
2026-01-03,R02,M05,25.426252227712826
2026-01-03,R02,M06,21.171633927202326
2026-01-03,R02,M07,14.817471037419512
2026-01-03,R02,M08,14.631548597317863
2026-01-03,R02,M09,39.64516357901733
2026-01-03,R02,M10,30.361324692936165
2026-01-03,R02,M11,42.285684779078494
2026-01-03,R02,M12,25.5058958535674
2026-01-03,R02,M13,25.128247046240812
2026-01-03,R02,M14,16.50758943413133
2026-01-03,R02,M15,56.6288883877888
2026-01-03,R02,M16,35.00606662192987
2026-01-03,R02,M17,19.978383198064193
2026-01-03,R02,M18,17.65833872627742
2026-01-03,R02,M19,14.080133984997532
2026-01-03,R02,M20,9.821960502160744
2026-01-03,R02,M21,15.565987464698999
2026-01-03,R02,M22,14.447867861398825
2026-01-03,R02,M23,54.29628375331608
2026-01-03,R02,M24,38.88101704974183
2026-01-03,R02,M25,19.691102994769217
2026-01-03,R02,M26,15.38205742803255
2026-01-03,R02,M27,17.602320435394024
2026-01-03,R02,M28,21.53335557926286
2026-01-03,R02,M29,26.943604660817773
2026-01-03,R02,M30,22.007459422699878
2026-01-03,R02,M31,29.71050712270249
2026-01-03,R02,M32,24.406879003213447
2026-01-03,R02,M33,17.401161514505308
2026-01-03,R02,M34,32.24287074379641
2026-01-03,R02,M35,10.139146808969683
2026-01-03,R02,M36,12.270996104057103
2026-01-03,R02,M37,16.533674155455913
2026-01-03,R02,M38,14.234868448345035
2026-01-03,R02,M39,19.652607571456144
2026-01-03,R02,M40,14.133521219641624
2026-01-03,R02,M41,16.87669590002244
2026-01-03,R02,M42,21.42172591678742
2026-01-03,R02,M43,33.77875158430523
2026-01-03,R02,M44,28.28426285071851
2026-01-03,R02,M45,22.124300192580684
2026-01-03,R02,M46,29.715949078618234
2026-01-03,R02,M47,17.68354400155851
2026-01-03,R02,M48,15.939191644780728
2026-01-03,R02,M49,21.17511197645661
2026-01-03,R02,M50,16.79821017974432
2026-01-03,R03,M01,56.42350091173164
2026-01-03,R03,M02,43.00285610910673
2026-01-03,R03,M03,23.170033175749758
2026-01-03,R03,M04,28.442516667123844
2026-01-03,R03,M05,33.078059983907266
2026-01-03,R03,M06,25.475932377390293
2026-01-03,R03,M07,19.178938814571328
2026-01-03,R03,M08,17.69603683545644
2026-01-03,R03,M09,50.31974514469682
2026-01-03,R03,M10,38.564035050458735
2026-01-03,R03,M11,52.76599402652426
2026-01-03,R03,M12,34.42212054297733
2026-01-03,R03,M13,29.75244690078466
2026-01-03,R03,M14,21.91429809087315
2026-01-03,R03,M15,71.0348169157032
2026-01-03,R03,M16,45.258000739644345
2026-01-03,R03,M17,27.356883185646268
2026-01-03,R03,M18,24.544970348111036
2026-01-03,R03,M19,20.781803245635206
2026-01-03,R03,M20,12.858653850926224
2026-01-03,R03,M21,21.359061844219113
2026-01-03,R03,M22,19.223924953138336
2026-01-03,R03,M23,69.08036717726665
2026-01-03,R03,M24,46.44063452865509
2026-01-03,R03,M25,27.058116376644147
2026-01-03,R03,M26,21.2159085971421
2026-01-03,R03,M27,25.099748683817825
2026-01-03,R03,M28,28.087433140258295
2026-01-03,R03,M29,32.976675023512094
2026-01-03,R03,M30,28.316338196779096
2026-01-03,R03,M31,40.608669629201614
2026-01-03,R03,M32,29.90245896801601
2026-01-03,R03,M33,21.31425314123731
2026-01-03,R03,M34,42.63763859536872
2026-01-03,R03,M35,14.137427669575427
2026-01-03,R03,M36,16.486629430742326
2026-01-03,R03,M37,19.06340903701104
2026-01-03,R03,M38,18.40601755358737
2026-01-03,R03,M39,25.231653281378758
2026-01-03,R03,M40,18.949728528749773
2026-01-03,R03,M41,23.851759911277483
2026-01-03,R03,M42,28.463680663347617
2026-01-03,R03,M43,45.4643283359701
2026-01-03,R03,M44,37.38489250275114
2026-01-03,R03,M45,29.19860505135504
2026-01-03,R03,M46,39.54207439245737
2026-01-03,R03,M47,23.478676106136888
2026-01-03,R03,M48,20.535453496884
2026-01-03,R03,M49,26.486328226510345
2026-01-03,R03,M50,23.45665875066508
2026-01-03,R04,M01,40.14775635461925
2026-01-03,R04,M02,29.818589488130446
2026-01-03,R04,M03,17.646116793547495
2026-01-03,R04,M04,20.069564548042607
2026-01-03,R04,M05,23.546469834483965
2026-01-03,R04,M06,18.981932004352746
2026-01-03,R04,M07,14.274649078500781
2026-01-03,R04,M08,13.746113453891132
2026-01-03,R04,M09,35.8028888409375
2026-01-03,R04,M10,28.039367306946282
2026-01-03,R04,M11,42.46526805767146
2026-01-03,R04,M12,24.785349933719374
2026-01-03,R04,M13,21.59506484142289
2026-01-03,R04,M14,16.258937464564553
2026-01-03,R04,M15,50.96235297766383
2026-01-03,R04,M16,30.852488133473123
2026-01-03,R04,M17,18.890564159384564
2026-01-03,R04,M18,16.515335204640078
2026-01-03,R04,M19,12.895389542811804
2026-01-03,R04,M20,9.207293087368887
2026-01-03,R04,M21,13.87274620677969
2026-01-03,R04,M22,13.522190489000673
2026-01-03,R04,M23,53.08730529595058
2026-01-03,R04,M24,35.048520944152074
2026-01-03,R04,M25,19.23303706561906
2026-01-03,R04,M26,15.72228232727442
2026-01-03,R04,M27,17.322367709410898
2026-01-03,R04,M28,18.89600591624088
2026-01-03,R04,M29,24.920041291340638
2026-01-03,R04,M30,20.906759433667133
2026-01-03,R04,M31,29.004646407837058
2026-01-03,R04,M32,23.72923321648698
2026-01-03,R04,M33,14.077380747547885
2026-01-03,R04,M34,28.74843615560657
2026-01-03,R04,M35,11.321525522227416
2026-01-03,R04,M36,12.487487767712144
2026-01-03,R04,M37,12.466985865496833
2026-01-03,R04,M38,14.656201062478889
2026-01-03,R04,M39,18.02697897415686
2026-01-03,R04,M40,12.976564346602338
2026-01-03,R04,M41,15.7180742169794
2026-01-03,R04,M42,18.73208348990636
2026-01-03,R04,M43,36.65026936298789
2026-01-03,R04,M44,28.30160218841485
2026-01-03,R04,M45,21.084953215337716
2026-01-03,R04,M46,27.263727207382246
2026-01-03,R04,M47,16.902976105753467
2026-01-03,R04,M48,14.858935448995725
2026-01-03,R04,M49,20.838993220036404
2026-01-03,R04,M50,18.04382603266551
2026-01-03,R05,M01,42.148261401399424
2026-01-03,R05,M02,26.857273575181857
2026-01-03,R05,M03,16.912519148394576
2026-01-03,R05,M04,22.329880963091174
2026-01-03,R05,M05,22.820904643778828
2026-01-03,R05,M06,19.1095056046802
2026-01-03,R05,M07,13.961870673023897
2026-01-03,R05,M08,12.550472740173893
2026-01-03,R05,M09,35.653325600338135
2026-01-03,R05,M10,27.865890375319953
2026-01-03,R05,M11,38.585396429628474
2026-01-03,R05,M12,23.56821054350937
2026-01-03,R05,M13,20.644451052889195
2026-01-03,R05,M14,15.599059781120122
2026-01-03,R05,M15,54.09013779858103
2026-01-03,R05,M16,32.098378613423684
2026-01-03,R05,M17,16.604998983181034
2026-01-03,R05,M18,16.87710900568124
2026-01-03,R05,M19,12.562806607205346
2026-01-03,R05,M20,8.751312887992775
2026-01-03,R05,M21,15.566876742706679
2026-01-03,R05,M22,13.536498551054633
2026-01-03,R05,M23,51.21249678927007
2026-01-03,R05,M24,35.22220681585506
2026-01-03,R05,M25,17.32543742393306
2026-01-03,R05,M26,15.05575569673002
2026-01-03,R05,M27,17.57001819435785
2026-01-03,R05,M28,18.917621951143392
2026-01-03,R05,M29,25.331864109772955
2026-01-03,R05,M30,21.13531024599189
2026-01-03,R05,M31,29.889482574837842
2026-01-03,R05,M32,23.24771056939882
2026-01-03,R05,M33,13.537975990169116
2026-01-03,R05,M34,32.991170125947946
2026-01-03,R05,M35,11.192788770876446
2026-01-03,R05,M36,12.261463954419773
2026-01-03,R05,M37,14.294934346393239
2026-01-03,R05,M38,12.126647604511913
2026-01-03,R05,M39,16.9997745988268
2026-01-03,R05,M40,44.20746960203927
2026-01-03,R05,M41,15.707164287968315
2026-01-03,R05,M42,21.04529976788026
2026-01-03,R05,M43,31.34806212890878
2026-01-03,R05,M44,24.57836805246178
2026-01-03,R05,M45,19.767803315819513
2026-01-03,R05,M46,28.647550878096286
2026-01-03,R05,M47,16.882442219504874
2026-01-03,R05,M48,13.78080714088433
2026-01-03,R05,M49,19.39753235301136
2026-01-03,R05,M50,16.811255335030257
2026-01-03,R06,M01,49.67616252529047
2026-01-03,R06,M02,33.075075735014224
2026-01-03,R06,M03,20.4505030350643
2026-01-03,R06,M04,24.354202710354247
2026-01-03,R06,M05,27.305844877818913
2026-01-03,R06,M06,21.161325361232077
2026-01-03,R06,M07,14.29039786069016
2026-01-03,R06,M08,14.55918088600798
2026-01-03,R06,M09,41.72515418560525
2026-01-03,R06,M10,31.88065331040893
2026-01-03,R06,M11,47.987200197242416
2026-01-03,R06,M12,29.847123444463513
2026-01-03,R06,M13,24.22212574016339
2026-01-03,R06,M14,18.903291624950523
2026-01-03,R06,M15,59.374730203999874
2026-01-03,R06,M16,38.466522799793346
2026-01-03,R06,M17,20.265377634282395
2026-01-03,R06,M18,18.905717652087052
2026-01-03,R06,M19,15.056649095005092
2026-01-03,R06,M20,11.50289252526085
2026-01-03,R06,M21,18.92360150131066
2026-01-03,R06,M22,15.723670666524168
2026-01-03,R06,M23,57.634508997939776
2026-01-03,R06,M24,37.59324727523164
2026-01-03,R06,M25,22.550073645253313
2026-01-03,R06,M26,19.68833597787625
2026-01-03,R06,M27,20.467240749247665
2026-01-03,R06,M28,23.36423556166479
2026-01-03,R06,M29,28.238819627066892
2026-01-03,R06,M30,24.845713555774918
2026-01-03,R06,M31,32.76238750889575
2026-01-03,R06,M32,26.190883611315044
2026-01-03,R06,M33,17.024757424879827
2026-01-03,R06,M34,35.747964434766246
2026-01-03,R06,M35,11.71370906705451
2026-01-03,R06,M36,15.172277249602143
2026-01-03,R06,M37,17.28811628313355
2026-01-03,R06,M38,16.640329906160975
2026-01-03,R06,M39,21.083643955882415
2026-01-03,R06,M40,14.831636490467249
2026-01-03,R06,M41,19.232129653873788
2026-01-03,R06,M42,23.02119162110171
2026-01-03,R06,M43,38.96620326252347
2026-01-03,R06,M44,29.837744727459143
2026-01-03,R06,M45,23.337665334814762
2026-01-03,R06,M46,33.099944568748846
2026-01-03,R06,M47,19.783781885058175
2026-01-03,R06,M48,15.066080095274643
2026-01-03,R06,M49,21.275764422608074
2026-01-03,R06,M50,18.22555304711642
2026-01-03,R07,M01,54.49144412967423
2026-01-03,R07,M02,41.18552406411509
2026-01-03,R07,M03,21.423629754808687
2026-01-03,R07,M04,25.16610129674554
2026-01-03,R07,M05,30.478467088247
2026-01-03,R07,M06,25.34490237594052
2026-01-03,R07,M07,15.669936236824867
2026-01-03,R07,M08,15.110410314678493
2026-01-03,R07,M09,48.53249747132622
2026-01-03,R07,M10,33.045024389554555
2026-01-03,R07,M11,57.553905879963075
2026-01-03,R07,M12,28.289705065437204
2026-01-03,R07,M13,26.14378705990092
2026-01-03,R07,M14,19.37729109227782
2026-01-03,R07,M15,63.951235196179866
2026-01-03,R07,M16,42.05297709630703
2026-01-03,R07,M17,24.942315235149053
2026-01-03,R07,M18,23.393547673628266
2026-01-03,R07,M19,15.464275012044304
2026-01-03,R07,M20,12.365016099413278
2026-01-03,R07,M21,19.02213443381892
2026-01-03,R07,M22,17.812188360326513
2026-01-03,R07,M23,68.92265778746592
2026-01-03,R07,M24,46.09646309710874
2026-01-03,R07,M25,24.850587310003764
2026-01-03,R07,M26,22.149162418411365
2026-01-03,R07,M27,21.998376100165252
2026-01-03,R07,M28,24.971408268035514
2026-01-03,R07,M29,34.99483739590318
2026-01-03,R07,M30,27.505057859183484
2026-01-03,R07,M31,46.120186570831066
2026-01-03,R07,M32,32.96959121802089
2026-01-03,R07,M33,19.378180907607774
2026-01-03,R07,M34,42.026593595457115
2026-01-03,R07,M35,12.07269980862617
